,機關名稱,機關地址,Longitude,Latitude,類型
12014,臺灣銀行板橋分行,新北市板橋區府中路21號一至五樓及地下一樓,121.4592588,25.0093331,銀行
12015,臺灣銀行武昌分行,台北市中正區武昌街1段49號,121.512417,25.044006,銀行
12016,臺灣銀行金山分行,台北市大安區金山南路2段189號1至4樓,121.526464,25.0282022,銀行
12017,臺灣銀行信託部,台北市中正區武昌街一段49號,121.510864,25.0443735,銀行
12018,臺灣銀行信義分行,台北市大安區信義路二段88號一至三樓及地下一樓,121.5268102,25.0340226,銀行
12019,臺灣銀行南門分行,台北市中正區南昌路一段120號一至三樓,121.5181414,25.0297991,銀行
12020,臺灣銀行南港分行,台北市南港區南港路二段95號1樓,121.5974814,25.0537748,銀行
12021,臺灣銀行南港軟體園區分行,台北市南港區三重路66號2樓之2,121.614302,25.0571105,銀行
12022,臺灣銀行城中分行,台北市中正區青島東路47號一,121.5256707,25.0431806,銀行
12023,臺灣銀行採購部,臺北市中正區武昌街一段45號,121.5111993,25.0442046,銀行
12024,臺灣銀行淡水分行,新北市淡水區中山路93號一至三樓及地下一樓,121.44223,25.1704986,銀行
12025,臺灣銀行連城分行,新北市中和區建一路186號一,121.4879014,24.9967396,銀行
12026,臺灣銀行華江分行,新北市板橋區中山路一段293-2號一至三樓,121.4710548,25.01453,銀行
12027,臺灣銀行圓山分行,台北市中山區林森北路577號一至四樓,121.5258994,25.0655827,銀行
12028,臺灣銀行愛國簡易型分行,台北市大安區愛國東路31號一樓,121.5247426,25.0322042,銀行
12029,臺灣銀行新永和分行,新北市永和區仁愛路91,121.5127694,25.0130823,銀行
12030,臺灣銀行新店分行,新北市新店區寶中路45號一,121.5450454,24.9794709,銀行
12031,臺灣銀行新莊副都心分行,新北市新莊區頭前路119號1樓及121號1-3樓,121.4638487,25.0522508,銀行
12032,臺灣銀行新湖分行,臺北市內湖區行愛路188號,121.5789379,25.0655003,銀行
12033,臺灣銀行群賢分行,台北市中正區中山南路一號一樓及地下一樓,121.5181199,25.0402014,銀行
12034,臺灣銀行萬華分行,台北市萬華區貴陽街2段26號1,121.50583,25.0393799,銀行
12035,臺灣銀行臺北分行,台北市中山區松江路80號,121.5327767,25.0499684,銀行
12036,臺灣銀行臺北港分行,新北市八里區商港路123號2樓,121.3906902,25.1510816,銀行
12037,臺灣銀行臺電簡易型分行,台北市中正區羅斯福路3段242號一樓,121.5308252,25.0174127,銀行
12038,臺灣銀行劍潭分行,台北市士林區承德路4段174號1,121.5226165,25.0865438,銀行
12039,臺灣銀行樹林分行,新北市樹林區文化街廿七號二樓及廿九號一,121.4181776,24.9883741,銀行
12040,臺灣銀行龍山分行,台北市萬華區康定路380號1至6樓及地下一樓,121.50012,25.0340207,銀行
12041,臺灣銀行雙和分行,新北市中和區中和路126號,121.50334,24.999595,銀行
12042,臺灣銀行蘆洲分行,新北市蘆洲區三民路五十號一,121.4686055,25.0892375,銀行
12043,遠東國際商業銀行三重分行,新北市三重區福德北路46,121.5017838,25.0652896,銀行
12044,遠東國際商業銀行中和分行,新北市中和區和平街1之2號,121.5101162,24.9898571,銀行
12045,遠東國際商業銀行永和分行,新北市永和區福和路222,121.5193693,25.0077397,銀行
12046,遠東國際商業銀行板橋大遠百分行,新北市板橋區新站路18號,121.4668611,25.0129269,銀行
12047,遠東國際商業銀行板橋中正分行,新北市板橋區中正路226,121.4559059,25.0186617,銀行
12048,遠東國際商業銀行板橋文化分行,新北市板橋區文化路二段1,121.4684427,25.0241883,銀行
12049,遠東國際商業銀行板橋南雅分行,新北市板橋區南雅南路二段172號,121.4509271,24.9946055,銀行
12050,遠東國際商業銀行新莊富國分行,新北市新莊區富國路6,121.4182902,25.0263033,銀行
12051,遠東國際商業銀行雙和分行,新北市永和區中和路535,121.5114237,25.0031146,銀行
12052,遠東國際商業銀行蘆洲分行,新北市蘆洲區三民路38號1樓,121.4757037,25.0831148,銀行
12053,德商德國商業銀行在臺代表人辦事處,台北市民生東路三段156號10樓,121.5477947,25.0572009,銀行
12054,德商德意志銀行台北分行,台北市仁愛路4段296號10F及13F,121.5536523,25.0374079,銀行
12055,歐付寶電子支付,台北市南港區三重路19之2號5樓,121.6137978,25.0584693,銀行
12056,聯邦商業銀行,台北市松山區民生東路三段109號1,121.5452225,25.0580756,銀行
12057,聯邦商業銀行三重分行,新北市三重區重新路三段10號1,121.4952509,25.0612557,銀行
12058,聯邦商業銀行三峽分行,新北市三峽區學成路261號及263號,121.3755171,24.9430926,銀行
12059,聯邦商業銀行土城分行,新北市土城區承天路3號,121.4361627,24.966131,銀行
12060,聯邦商業銀行大安分行,台北市大安區信義路4段165號1樓,121.5503387,25.03347,銀行
12061,聯邦商業銀行大直分行,台北市中山區明水路649號1,121.5508475,25.0830085,銀行
12062,聯邦商業銀行中山分行,台北市中山區中山北路二段83號1樓,121.5231485,25.0586347,銀行
12063,聯邦商業銀行中和分行,新北市中和區建一路150號,121.4879608,24.9982519,銀行
12064,聯邦商業銀行中港分行,新北市新莊區中港路308號1樓,121.4526606,25.0451634,銀行
12065,聯邦商業銀行仁愛分行,台北市大安區仁愛路4段401號2樓及延吉街175號地下一樓,121.5555939,25.0380117,銀行
12066,聯邦商業銀行內湖分行,台北市內湖區瑞光路399號1,121.5722535,25.0777975,銀行
12067,聯邦商業銀行公館分行,台北市中正區羅斯福路三段272號1,121.5319406,25.0167533,銀行
12068,聯邦商業銀行文林分行,台北市士林區文林路758號1,121.5199324,25.10331,銀行
12069,聯邦商業銀行北三重分行,新北市三重區正義北路245號,121.4958641,25.0694625,銀行
12070,聯邦商業銀行台北分行,台北市大同區承德路一段105號1,121.5179094,25.0528823,銀行
12071,聯邦商業銀行永吉分行,台北市信義區永吉路304,121.574918,25.045328,銀行
12072,聯邦商業銀行永和分行,新北市永和區永和路二段137號1,121.5149993,25.0124669,銀行
12073,聯邦商業銀行安康分行,新北市新店區安康路二段161號,121.5102302,24.9593242,銀行
12074,聯邦商業銀行和平分行,台北市大安區和平東路3段68-2,121.550117,25.0243444,銀行
12075,聯邦商業銀行忠孝分行,台北市大安區忠孝東路四段205巷7弄8號及223巷5號1樓,121.5524459,25.0419784,銀行
12076,聯邦商業銀行東門分行,台北市中正區信義路2段101號1樓,121.5275861,25.0342459,銀行
12077,聯邦商業銀行東湖分行,台北市內湖區民權東路六段150號之3及150號之5,121.5901096,25.0688103,銀行
12078,聯邦商業銀行松江分行,台北市中山區松江路228號1,121.5328489,25.0586635,銀行
12079,聯邦商業銀行板橋分行,新北市板橋區民權路226號1,121.4587677,25.0144258,銀行
12080,聯邦商業銀行林口分行,新北市林口區忠孝路468號及470號1樓,121.3699299,25.0706538,銀行
12081,聯邦商業銀行長春分行,台北市中山區長春路328號,121.5408103,25.0544898,銀行
12082,聯邦商業銀行信託部,台北市中山區南京東路二段137號2,121.535082,25.052339,銀行
12083,聯邦商業銀行南京東路分行,台北市中山區南京東路二段137號1,121.5352182,25.0522777,銀行
12084,聯邦商業銀行南港分行,台北市南港區重陽路271號,121.6039254,25.0579037,銀行
12085,聯邦商業銀行後埔分行,新北市板橋區重慶路77號1,121.4620096,25.0066114,銀行
12086,聯邦商業銀行淡水簡易型分行,新北市淡水區新市一路3段16號,121.4452161,25.1827004,銀行
12087,聯邦商業銀行通化簡易型分行,台北市大安區通化街74號1,121.5540866,25.0301438,銀行
12088,聯邦商業銀行富國分行,新北市新莊區富國路106,121.4217899,25.0252326,銀行
12089,聯邦商業銀行集賢分行,新北市三重區五華街323號,121.4869751,25.0885153,銀行
12090,聯邦商業銀行微風簡易型分行,台北市松山區復興南路一段三十九號二樓,121.5436421,25.0406854,銀行
12091,聯邦商業銀行新莊分行,新北市新莊區思源路601號1,121.4594381,25.0600461,銀行
12092,聯邦商業銀行樹林分行,新北市樹林區中華路275號1,121.4175377,24.9802935,銀行
12093,聯邦商業銀行雙和分行,新北市永和區中正路222號1樓,121.5160175,24.9976977,銀行
12094,聯邦商業銀行蘆洲分行,新北市蘆洲區中正路80號1,121.4703284,25.0836281,銀行
12095,私立育才國小,新北市永和區福和路125巷20號,121.5217564,25.0071184,學校
12096,私立及人國小,新北市永和區文化路172號,121.5121094,25.0158618,學校
12097,私立竹林國小,新北市永和區竹林路34號,121.5170835,25.0145895,學校
12098,私立信賢種籽親子實小,新北市烏來區信賢里娃娃谷41號,121.5290496,24.8393951,學校
12099,市立北大國小,新北市三峽區國光街100號,121.3732181,24.9391403,學校
12100,市立新林國小,新北市林口區三民路101號,121.3594121,25.0696359,學校
12101,市立東湖國小,新北市林口區佳林路200號,121.3820413,25.0759082,學校
12102,市立埔墘國小,新北市板橋區永豐街42之8號,121.4741019,25.0181471,學校
12103,市立後埔國小,新北市板橋區重慶路157號,121.4626678,25.0033595,學校
12104,市立海山國小,新北市板橋區漢生東路280號,121.4708245,25.0094765,學校
12105,市立文聖國小,新北市板橋區文聖街86號,121.4775297,25.0289983,學校
12106,市立沙崙國小,新北市板橋區篤行路二段132號,121.4304958,24.989644,學校
12107,市立大同國小,新北市樹林區大同里大同街43號,121.4175818,24.9817031,學校
12108,市立武林國小,新北市樹林區保安街二段151號,121.4154134,25.0016717,學校
12109,市立山佳國小,新北市樹林區中山路三段5號,121.4018486,24.9753553,學校
12110,市立柑園國小,新北市樹林區柑園街一段353號,121.3899522,24.9557365,學校
12111,市立鶯歌國小,新北市鶯歌區同慶里尖山埔路106號,121.3461552,24.9510157,學校
12112,市立二橋國小,新北市鶯歌區二橋里中正三路106號,121.3375994,24.9407834,學校
12113,市立中湖國小,新北市鶯歌區中湖里中湖街25號,121.3482661,24.973322,學校
12114,市立大埔國小,新北市三峽區大埔路130號,121.3664967,24.90574,學校
12115,市立成福國小,新北市三峽區溪東里溪東路213號,121.405392,24.9333122,學校
12116,市立大成國小,新北市三峽區成福路251巷二號,121.4271971,24.9243489,學校
12117,市立有木國小,新北市三峽區有木里131號,121.4570447,24.8498583,學校
12118,市立中和國小,新北市中和區中和路100號,121.5016103,24.9997062,學校
12119,市立復興國小,新北市中和區復興路301巷6號,121.5018865,24.9896377,學校
12120,市立興南國小,新北市中和區興南路一段135巷24號,121.5094549,24.9869074,學校
12121,市立積穗國小,新北市中和區員山路154號,121.4813947,24.9991325,學校
12122,市立自強國小,新北市中和區莒光路200號,121.4717446,24.9985034,學校
12123,市立錦和國小,新北市中和區圓通路292號,121.4891318,24.9899552,學校
12124,市立景新國小,新北市中和區景新街467巷37號,121.5157675,24.9895503,學校
12125,市立永和國小,新北市永和區秀朗路一段120號,121.5166919,25.0032933,學校
12126,市立頂溪國小,新北市永和區文化路133號,121.5114852,25.0152952,學校
12127,市立網溪國小,新北市永和區竹林路79號,121.5194342,25.0130476,學校
12128,市立土城國小,新北市土城區興城路17號,121.4424151,24.9712795,學校
12129,市立清水國小,新北市土城區金城路二段356號,121.4615079,24.9843635,學校
12130,市立廣福國小,新北市土城區學府路一段127號,121.4547795,24.9868416,學校
12131,市立汐止國小,新北市汐止區大同路二段313號,121.6545121,25.0672166,學校
12132,市立長安國小,新北市汐止區長興街一段80號,121.6707055,25.0793763,學校
12133,市立保長國小,新北市汐止區大同路三段553號,121.6798174,25.0718244,學校
12134,市立東山國小,新北市汐止區東山里汐平路二段76號,121.6997725,25.0598113,學校
12135,市立金山國小,新北市金山區中山路234號,121.636599,25.222905,學校
12136,市立新店國小,新北市新店區新店路2號,121.5401336,24.9528962,學校
12137,市立青潭國小,新北市新店區北宜路二段80號,121.5521753,24.9530736,學校
12138,市立雙峰國小,新北市新店區北宜路三段66號,121.5753521,24.9506841,學校
12139,市立大豐國小,新北市新店區民族路108號,121.5381984,24.977534,學校
12140,市立中正國小,新北市新店區三民路36號,121.5371787,24.9722527,學校
12141,市立安坑國小,新北市新店區安忠路36號,121.5143156,24.9614516,學校
12142,市立屈尺國小,新北市新店區屈尺路55號,121.5462104,24.9224861,學校
12143,市立龜山國小,新北市新店區新烏路三段99巷10號,121.5535913,24.9020814,學校
12144,市立石碇國小,新北市石碇區石碇里石碇西街15號,121.6588786,24.9905746,學校
12145,市立和平國小,新北市石碇區靜安路一段5號,121.6411666,25.0118389,學校
12146,市立雲海國小,新北市石碇區北宜路五段坑內巷1號,121.6367772,24.9530475,學校
12147,市立坪林國小,新北市坪林區坪林里坪林街114號,121.7110847,24.9363439,學校
12148,市立烏來國(中)小,新北市烏來區啦卡路5號,121.5540372,24.8635928,學校
12149,市立瑞芳國小,新北市瑞芳區龍川里中山路2號,121.8045898,25.1078658,學校
12150,市立瑞柑國小,新北市瑞芳區明燈路一段18巷13號,121.8226618,25.1092255,學校
12151,市立九份國小,新北市瑞芳區永慶里崙頂路145號,121.8432732,25.1070975,學校
12152,市立瓜山國小,新北市瑞芳區石山里五號路306號,121.8567905,25.1109621,學校
12153,市立吉慶國小,新北市瑞芳區吉安里大埔路95號,121.7633642,25.0998354,學校
12154,市立鼻頭國小,新北市瑞芳區鼻頭里鼻頭路99號,121.919541,25.1215985,學校
12155,市立牡丹國小,新北市雙溪區三貂里政光路3號,121.8391808,25.0619317,學校
12156,市立貢寮國小,新北市貢寮區雙玉里學苑街7號,121.9142796,25.0216217,學校
12157,市立和美國小,新北市貢寮區和美里龍洞街1之9號,121.9193327,25.1118787,學校
12158,市立平溪國小,新北市平溪區平溪街56號,121.7375349,25.0273525,學校
12159,市立淡水國小,新北市淡水區協元里中山路160號,121.4415111,25.1731664,學校
12160,市立育英國小,新北市淡水區埤島里14號,121.4454297,25.1976241,學校
12161,市立天生國小,新北市淡水區淡海路72巷26號,121.4243299,25.1814742,學校
12162,市立忠山實驗小學,新北市淡水區忠山里行忠路899號,121.4799325,25.2004226,學校
12163,市立屯山國小,新北市淡水區淡金路五段111號,121.4561297,25.2372306,學校
12164,市立坪頂國小,新北市淡水區坪頂路757號,121.4833792,25.1578192,學校
12165,市立乾華國小,新北市石門區茂林里茂林社區74號,121.5671383,25.2908277,學校
12166,市立橫山國小,新北市三芝區橫山里86號,121.5300634,25.2588194,學校
12167,市立新莊國小,新北市新莊區立人里中正路86號,121.455901,25.0369988,學校
12168,市立中港國小,新北市新莊區立志里中港一街142號,121.447916,25.0451083,學校
12169,市立思賢國小,新北市新莊區自立街229號,121.4566876,25.0460385,學校
12170,市立國泰國小,新北市新莊區中正路386號,121.441712,25.0342275,學校
12171,市立豐年國小,新北市新莊區國泰里瓊泰路116號,121.443306,25.0310053,學校
12172,市立丹鳳國小,新北市新莊區新北大道七段437號,121.4137993,25.0241311,學校
12173,市立光華國小,新北市新莊區龍安路452號,121.4246515,25.0181531,學校
12174,市立民安國小,新北市新莊區民全里民安路二六一號,121.4285179,25.0220311,學校
12175,市立泰山國小,新北市泰山區泰林路二段255號,121.4315114,25.0613993,學校
12176,市立更寮國小,新北市五股區四維路2號,121.4679347,25.070101,學校
12177,市立五股國小,新北市五股區五股里成泰路二段49號,121.437248,25.0831324,學校
12178,市立鷺江國小,新北市蘆洲區民族路7號,121.4761463,25.0847552,學校
12179,市立長坑國小,新北市八里區中華路三段236號,121.3908002,25.1265548,學校
12180,市立嘉寶國小,新北市林口區嘉寶里22號,121.3396323,25.1081964,學校
12181,市立瑞平國小,新北市林口區太平里後坑路34之1號,121.3490854,25.1282815,學校
12182,市立興福國小,新北市林口區下福里20鄰10-1號,121.3026883,25.1142931,學校
12183,市立三重國小,新北市三重區三和路三段1號,121.4979218,25.0706809,學校
12184,市立厚德國小,新北市三重區忠孝路一段70號,121.4887748,25.0716296,學校
12185,市立碧華國小,新北市三重區五華街160號,121.4906712,25.0844282,學校
12186,市立正義國小,新北市三重區信義西街31號,121.4961371,25.0651314,學校
12187,市立興穀國小,新北市三重區神農街101號,121.4742801,25.0504964,學校
12188,市立中山國小,新北市板橋區大觀路二段59巷31號,121.4477191,25.002234,學校
12189,市立三多國小,新北市樹林區三福街52號,121.4058096,25.0163665,學校
12190,市立大觀國小,新北市板橋區大觀路一段30號,121.4494217,25.0085816,學校
12191,市立溪洲國小,新北市板橋區金門街289號,121.4309199,24.9873878,學校
12192,市立信義國小,新北市板橋區四川路二段245巷60號,121.4526162,24.9917052,學校
12193,市立重慶國小,新北市板橋區廣和街31號,121.4627141,24.9936212,學校
12194,市立樂利國小,新北市土城區裕生路65號,121.4479368,24.9854135,學校
12195,市立彭福國小,新北市樹林區忠孝街30號,121.4239614,24.9815208,學校
12196,市立育林國小,新北市樹林區復興路395號,121.4156666,24.9857596,學校
12197,市立建國國小,新北市鶯歌區育英街2號,121.345943,24.9551019,學校
12198,市立安溪國小,新北市三峽區中華路42號,121.3724513,24.9310338,學校
12199,市立樟樹國小,新北市汐止區樟樹一路141巷2號,121.6417674,25.0664982,學校
12200,市立新和國小,新北市新店區安和路三段100號,121.5184888,24.9853049,學校
12201,市立新興國小,新北市淡水區新興街123號,121.4395436,25.1801369,學校
12202,市立重陽國小,新北市三重區中正北路113號,121.4844464,25.0671334,學校
12203,市立五華國小,新北市三重區集賢路89號,121.4923891,25.0874025,學校
12204,市立仁愛國小,新北市蘆洲區民族路488號,121.4702555,25.0919442,學校
12205,市立榮富國小,新北市新莊區中和街193號,121.4467321,25.0524622,學校
12206,市立裕民國小,新北市新莊區裕民街123號,121.4181399,25.0218731,學校
12207,市立新泰國小,新北市新莊區公園一路91號,121.4437877,25.0379918,學校
12208,市立麗園國小,新北市林口區忠孝路591號,121.3759616,25.0689378,學校
12209,市立北新國小,新北市新店區寶橋路8號,121.5447711,24.9738189,學校
12210,市立同榮國小,新北市泰山區公園路33號,121.4284716,25.0544035,學校
12211,市立光復國小,新北市中和區光環路二段1號,121.4826316,25.0147828,學校
12212,市立秀峰國小,新北市汐止區仁愛路90號,121.6621756,25.0625877,學校
12213,市立介壽國小,新北市三峽區大同路1號,121.3788716,24.9293763,學校
12214,市立昌平國小,新北市新莊區昌平街200號,121.4555271,25.0563458,學校
12215,市立集美國小,新北市三重區集美街10號,121.4879933,25.0564706,學校
12216,市立永吉國小,新北市鶯歌區德昌二街2號,121.3330319,24.9592744,學校
12217,市立中園國小,新北市三峽區弘園街22號,121.3671744,24.9278324,學校
12218,市立昌福國小,新北市鶯歌區永明街22號,121.3393858,24.9558709,學校
12219,市立青山國(中)小,新北市汐止區莊敬街33號,121.6566798,25.0611539,學校
12220,市立義學國小,新北市泰山區民生路30號,121.4308926,25.0522369,學校
12221,市立桃子腳國(中)小,新北市樹林區學勤路555號,121.3829584,24.9489786,學校
12222,市立龍埔國小,新北市三峽區大學路6號,121.3775187,24.9411397,學校
12223,市立頭湖國小,新北市林口區民權路101號,121.3718971,25.0825436,學校
12224,市立新市國小,新北市淡水區中山北路二段200號,121.4443784,25.1864213,學校
12225,市立松山國小,臺北市松山區八德路四段746號,121.5782913,25.0503201,學校
12226,市立民生國小,臺北市松山區敦化北路199巷18號,121.552521,25.0558398,學校
12227,市立民權國小,臺北市松山區民權東路四段200號,121.562343,25.0625273,學校
12228,市立民族國小,臺北市松山區民生東路4段97巷7號,121.5515398,25.0591373,學校
12229,市立三民國小,臺北市松山區莊敬里民權東路五段1號,121.5645793,25.0634023,學校
12230,市立興雅國小,臺北市信義區雅祥里基隆路1段83巷9號,121.5646022,25.0414827,學校
12231,市立三興國小,臺北市信義區景聯里基隆路2段99號,121.5582246,25.0293569,學校
12232,市立吳興國小,臺北市信義區松仁路226號,121.5678611,25.025376,學校
12233,市立福德國小,臺北市信義區中行里褔德街253號,121.5866322,25.0384781,學校
12234,市立博愛國小,臺北市信義區松仁路22鄰95巷20號,121.5675875,25.0395323,學校
12235,市立龍安國小,臺北市大安區龍門里新生南路3段33號,121.5348482,25.0238736,學校
12236,市立大安國小,臺北市大安區芳和里臥龍街129號,121.5504269,25.0189218,學校
12237,市立金華國小,臺北市大安區永康里愛國東路79巷11號,121.5280125,25.0320401,學校
12238,市立古亭國小,臺北市大安區古風里羅斯福路3段201號,121.5289138,25.0207484,學校
12239,市立公館國小,臺北市大安區基隆路4段41巷68弄2號,121.5428766,25.0124117,學校
12240,市立長春國小,臺北市中山區中央里長春路165號,121.5338335,25.0558895,學校
12241,市立大直國小,臺北市中山區大直里大直街2號,121.544912,25.083415,學校
12242,市立大佳國小,臺北市中山區大佳里6鄰濱江街107號,121.5360181,25.0733728,學校
12243,市立五常國小,臺北市中山區下埤里五常街16號,121.5422023,25.0641393,學校
12244,市立吉林國小,臺北市中山區中原里長春路116號,121.5295754,25.0547308,學校
12245,市立永安國小,臺北市中山區明水路397巷19弄1號,121.5497559,25.0794471,學校
12246,市立濱江國小,臺北市中山區樂群二路266巷99號,121.5616848,25.0777662,學校
12247,市立螢橋國小,臺北市中正區螢雪里詔安街29號,121.5146969,25.0256168,學校
12248,市立河堤國小,臺北市中正區汀州路二段180號,121.5223251,25.023202,學校
12249,市立國語實小,臺北市中正區龍光里南海路58號,121.5107239,25.0307178,學校
12250,市立東門國小,臺北市中正區東門里仁愛路一段2-4號,121.5217978,25.038556,學校
12251,市立忠孝國小,臺北市中正區梅花里忠孝東路2段101號,121.5318709,25.0429237,學校
12252,市立蓬萊國小,臺北市大同區星明里寧夏路35號,121.5157097,25.0563873,學校
12253,市立日新國小,臺北市大同區星明里太原路151號,121.5171951,25.0542099,學校
12254,市立永樂國小,臺北市大同區南芳里延平北路2段266號,121.5102803,25.0612663,學校
12255,市立大龍國小,臺北市大同區保安里哈密街47號,121.5167915,25.073414,學校
12256,市立延平國小,臺北市大同區昌吉街97號,121.5123623,25.066057,學校
12257,市立大橋國小,臺北市大同區隆和里重慶北路3段2號,121.5127785,25.0634649,學校
12258,市立東園國小,臺北市萬華區全德里東園街195號,121.4978536,25.0231992,學校
12259,市立西園國小,臺北市萬華區日善里東園街73巷65號,121.4989116,25.0268778,學校
12260,市立西門國小,臺北市萬華區西門里成都路98號,121.503981,25.0425653,學校
12261,國立政大實小,臺北市文山區指南路三段12號,121.579845,24.9846089,學校
12262,私立再興小學,臺北市文山區明義里興隆路4段2號,121.5581046,24.9895593,學校
12263,市立景美國小,臺北市文山區景行里景文街108號,121.5406251,24.9895244,學校
12264,市立武功國小,臺北市文山區萬祥里興隆路1段68號,121.5390437,25.0045194,學校
12265,市立興德國小,臺北市文山區興邦里興隆路2段235號,121.5507594,25.0017407,學校
12266,市立溪口國小,臺北市文山區景慶里景福街225號,121.5387091,24.9940883,學校
12267,市立志清國小,臺北市文山區景仁里景福街21巷5號,121.538972,24.9985731,學校
12268,市立景興國小,臺北市文山區興安里景華街150巷21號,121.5490424,24.9957415,學校
12269,市立木柵國小,臺北市文山區木柵里木柵路3段191號,121.5700674,24.9902241,學校
12270,市立博嘉實驗國小,臺北市文山區木柵路4段159巷14-1號,121.5757422,25.001798,學校
12271,市立萬芳國小,臺北市文山區萬芳里萬和街1號,121.5675687,25.0009543,學校
12272,市立力行國小,臺北市文山區樟腳里木新路3段155巷7號,121.5610887,24.9809373,學校
12273,市立萬興國小,臺北市文山區萬興里秀明路2段114號,121.5763174,24.9899038,學校
12274,市立萬福國小,臺北市文山區羅斯福路5段170巷32號,121.536681,25.0049147,學校
12275,市立成德國小,臺北市南港區聯成里東新街65號,121.5871226,25.0473523,學校
12276,市立碧湖國小,臺北市內湖區內湖里金龍路100號,121.5914025,25.0841216,學校
12277,市立潭美國小,臺北市內湖區行善路179號,121.5809783,25.058177,學校
12278,市立康寧國小,臺北市內湖區清白里星雲街121號,121.5948704,25.080146,學校
12279,市立麗山國小,臺北市內湖區港都里港華街100號,121.5722755,25.0832926,學校
12280,市立文湖國小,臺北市內湖區西康里文湖街15號,121.560085,25.085741,學校
12281,市立大湖國小,臺北市內湖區大湖里大湖山莊街170號,121.6005675,25.0882053,學校
12282,市立南湖國小,臺北市內湖區葫洲里康寧路3段200號,121.6106211,25.0679496,學校
12283,市立士林國小,臺北市士林區福德里大東路165號,121.5248232,25.0924085,學校
12284,市立士東國小,臺北市士林區蘭雅里中山北路6段392號,121.5277936,25.1123991,學校
12285,市立福林國小,臺北市士林區福志里福志路75號,121.5300421,25.0979337,學校
12286,市立社子國小,臺北市士林區永倫里延平北路六段308號,121.5020712,25.0904715,學校
12287,市立富安國小,臺北市士林區富洲里延平北路8段135號,121.4825723,25.1054642,學校
12288,市立百齡國小,臺北市士林區福中里福港街205號,121.5178692,25.086145,學校
12289,市立雨農國小,臺北市士林區名山里忠義街1號,121.5296853,25.1049797,學校
12290,市立天母國小,臺北市士林區天玉里天玉街12號,121.5275331,25.1197914,學校
12291,市立文昌國小,臺北市士林區文林路615巷20號,121.5213883,25.0995584,學校
12292,市立芝山國小,臺北市士林區芝山里德行東路285號,121.536354,25.1102978,學校
12293,市立蘭雅國小,臺北市士林區蘭興里磺溪街57號,121.5229496,25.1083492,學校
12294,私立薇閣小學,臺北市北投區長安里育仁路106號,121.5008788,25.1360441,學校
12295,市立清江國小,臺北市北投區奇岩里公館路220號,121.50769,25.1268678,學校
12296,市立泉源實驗國小,臺北市北投區泉源里東昇路34號,121.5244264,25.1493002,學校
12297,市立湖山國小,臺北市北投區湖山里湖底路11號,121.5368105,25.1468198,學校
12298,市立桃源國小,臺北市北投區中央北路3段40巷45號,121.4844677,25.1397179,學校
12299,市立板橋國中,新北市板橋區中正路437號,121.4542122,25.0240328,學校
12300,市立重慶國中,新北市板橋區國慶路221號,121.4632327,24.9981737,學校
12301,市立江翠國中,新北市板橋區松江街63號,121.4683922,25.0289139,學校
12302,市立中山國中,新北市板橋區文化路一段188巷56號,121.4676112,25.0185026,學校
12303,市立新莊國中,新北市新莊區中正路211號,121.4519949,25.0358093,學校
12304,市立新泰國中,新北市新莊區新泰路359號,121.4432967,25.0423785,學校
12305,市立福營國中,新北市新莊區富國路105號,121.4226922,25.0253173,學校
12306,市立頭前國中,新北市新莊區中原路2號,121.4590608,25.0546978,學校
12307,市立光榮國中,新北市三重區介壽路26號,121.5000634,25.071172,學校
12308,市立永和國中,新北市永和區國中路111號,121.5236354,25.0063851,學校
12309,市立福和國中,新北市永和區永利路71號,121.5215797,25.0049248,學校
12310,市立中和國中,新北市中和區興南路二段3巷17號,121.5086901,24.9862084,學校
12311,市立積穗國中,新北市中和區民安街66號,121.4797386,25.0003887,學校
12312,市立鶯歌國中,新北市鶯歌區尖山埔路108號,121.3448149,24.9504355,學校
12313,市立柑園國中,新北市樹林區柑園街二段125號,121.3842915,24.9546962,學校
12314,市立土城國中,新北市土城區永寧路18號,121.4301042,24.9623787,學校
12315,市立三峽國中,新北市三峽區復興路238號,121.3690831,24.9390473,學校
12316,市立五股國中,新北市五股區成泰路二段49巷15號,121.4349895,25.0828993,學校
12317,市立蘆洲國中,新北市蘆洲區中正路265號,121.4671226,25.0875048,學校
12318,市立林口國中,新北市林口區民治路25號,121.3772302,25.0769766,學校
12319,市立汐止國中,新北市汐止區禮門里大同路二段394號,121.658433,25.06662,學校
12320,市立石門實驗國中,新北市石門區中央路1之9號,121.5648289,25.291398,學校
12321,市立萬里國中,新北市萬里區獅頭路24號,121.6952745,25.1769287,學校
12322,市立坪林實驗國中,新北市坪林區國中路4號,121.7122426,24.9376436,學校
12323,市立文山國中,新北市新店區文中路38號,121.5393196,24.956165,學校
12324,市立五峰國中,新北市新店區中興路一段253號,121.5441491,24.9667129,學校
12325,市立欽賢國中,新北市瑞芳區崙頂路3之1號,121.8454083,25.1052651,學校
12326,市立貢寮實驗國中,新北市貢寮區嵩陽街42號,121.9069617,25.0161572,學校
12327,市立深坑國中,新北市深坑區文化街41號,121.6181481,25.0009309,學校
12328,市立平溪國中,新北市平溪區靜安路二段295號,121.7338584,25.0233349,學校
12329,市立溪崑國中,新北市板橋區大觀路三段50巷30號,121.432248,24.9961713,學校
12330,市立中正國中,新北市土城區金城路二段247號,121.4566653,24.9837353,學校
12331,市立義學國中,新北市泰山區民生路33號,121.4307748,25.0513902,學校
